strain,umap_x,umap_y
66ace28c,-6.492524,7.933222
27f1062b,-6.636995,8.016686
348e8aef,-6.3437643,7.9686575
122583d4,-6.5657682,7.8221397
e066986,-6.450926,8.041478
50c589ed,-6.578313,8.073001
1f2f58c0,-6.3538394,7.7801046
4e93dbe2,-6.4974136,7.8934255
17285ad6,-4.9148207,5.486714
5d85e2fa,-4.7422137,5.482747
78e1d2e6,-4.468058,5.539561
2cc2b3c7,-4.458619,5.4707513
390b9dd8,-4.4469566,5.5733843
511736c5,-6.643452,7.826118
319b0dcc,-6.4774194,7.9716063
1f275c44,-6.6376896,7.913004
33841398,-6.546814,8.00982
6505af2e,-6.4702635,8.004805
32017f55,-6.5876384,7.920377
13f44f94,-6.6474676,7.9431295
1d122cb1,-6.412426,7.8051643
543250f3,-6.7451353,7.761634
2467e04c,-6.4013896,7.7833276
72b08d95,-6.672348,8.086271
1ebc6a6b,-6.4757066,7.9675674
1e46d547,-4.858238,5.6557527
2676d989,-6.4834824,8.062925
40d32eec,-4.899848,5.7918487
33e0b601,-6.7657228,8.205985
100dde6c,-5.520665,10.802578
1698ef64,-6.361258,8.101536
42be3498,-6.423053,7.928807
53240e98,-4.936204,5.581504
7a2b5d5c,-4.9804053,4.4920444
712387f8,-5.014435,4.4607854
6c5218e,-5.017758,4.482743
3b6db4e4,-5.006251,4.507815
4ecdd6e7,-5.0378737,4.4573965
21aba34e,-4.9264774,4.572226
50bb0ae8,-5.030924,4.4540734
5824bd27,-5.056693,4.5262184
1dc0e25a,-6.4513893,3.0254176
752bcd8,-5.076049,4.4846096
31dc6089,-5.139194,4.4055104
13a8f127,-5.015388,4.4844866
31c83814,-6.467865,2.9589157
41bff962,-6.5663714,8.027176
6387071b,-4.913884,5.7222085
4e9de6c9,-4.791848,5.6868653
2f7c6377,-4.983867,5.5510087
39b502f4,-4.853479,5.69671
6e598e84,-4.876849,5.680358
7dda2901,-3.171903,4.989824
75833bd6,-6.5650754,8.075214
52caf842,0.08999768,-2.4240656
4535be49,-3.5197403,-2.5606964
6c1cd6c6,-8.429503,11.755613
37facf1e,-7.908609,10.888154
49d4ba26,-8.395269,10.976774
3ec01c83,-5.7720604,10.858271
60084d5c,-5.5352807,10.897914
5d3df385,-5.6730165,10.777508
5ade5073,-5.8263235,10.738219
6273abf7,-5.64459,10.663437
729b147f,-5.6931667,10.796244
12aeae5,-5.5127172,10.859258
196615ec,-5.7682962,11.059202
1d023dee,-5.631832,10.8075485
4e83ada8,-5.6847696,10.762862
3779cf27,-5.683523,10.8262415
6e426030,-5.619026,10.736477
28b4725e,-5.5550675,10.970036
1a246024,-5.6446605,11.033162
1bb2d444,-5.626847,10.761645
4982b3b0,-5.715435,10.830128
eeea373,-5.3698726,10.960007
68af774a,-5.567712,10.753172
1ab339ea,-5.49186,11.00062
4970d4bc,-5.658198,10.8143
77a394d7,-5.722194,11.089985
4e8b02c1,-5.5914383,10.887907
4fd76308,-5.49395,10.961252
344fd37,-5.649165,10.742333
f4c43cf,-5.6627364,11.030386
8ffc424,-5.5411544,10.700376
3745d0e1,-5.5709457,11.113062
3ade056d,-5.562184,10.668705
59626d2a,-2.8123643,4.9078107
19a7abbe,-5.8310795,10.708797
6f1bf88f,-2.8273408,4.739952
4dddfce7,-5.714827,10.991935
3d0586ee,-2.7663202,4.8003993
6f8e0180,-2.7704377,4.8749466
254967ed,-5.740125,10.697336
3e7fac5c,-5.668151,10.72648
3bac29a7,-2.8589509,4.8277526
60a20ab3,-5.6920652,10.835161
d17af54,-2.7300012,4.777104
7bdea56d,-6.0060954,10.496015
3e424f2c,-1.300106,3.8883443
2d4c6403,-1.2980934,3.8323612
52e07e5a,-1.347303,3.8137796
2d4e53f2,-1.360482,3.8712015
9304b1e,-1.3821441,3.8094075
25e5f371,-1.3274758,3.8229637
49a9eee7,-1.2493137,3.9000096
f5bbf4d,-1.2594957,3.8041942
ed09ac3,-1.2069794,3.8196573
7f97d576,-1.3128917,3.8795457
4efbe6af,-1.2375333,3.8050554
782960a6,-1.3272316,3.8509097
2b2f3016,-1.3611559,3.903476
478ffad3,-1.2035061,3.7045572
412a6c78,-1.455155,3.8710394
2ee08638,-5.7323895,10.641435
46e3d3e0,-1.7138971,4.111678
6f342124,-5.4787126,10.828915
eac7629,-2.8442159,4.797364
49494556,-2.4238575,4.4499207
5581148a,-2.6810784,4.648389
5728f08,-2.7940934,4.7673883
38448530,-2.945804,4.8869348
6d9ddb77,-2.8583026,4.7536173
5af80b50,-2.740075,4.7498918
3f7d8941,-2.3128521,4.646209
37c4bfcc,-2.3726547,4.657406
68b388c4,-1.3900967,3.8311946
17dab728,-2.8685727,4.749445
13daace6,-5.4881177,10.990914
363bcb5c,-1.2297274,3.7474308
2da5d6b2,-1.5154445,3.7901943
52f92f49,-2.1161592,4.712191
76293394,-2.132583,4.5519223
22bc5489,-2.2425768,4.6736426
5bea851b,-2.3196476,3.9342287
79a48516,-2.1539452,4.481625
10175dc6,-2.323804,4.676933
6bf5ce59,-1.233728,3.7115138
71c4c569,-1.3250095,3.7558875
3abf35a4,-1.2424045,3.7780945
368ec813,-1.3268069,3.7038553
3e5bf3d0,-1.0823591,3.784865
2a070046,-1.0982534,3.7491937
3ce90c2e,-1.2562832,3.8666248
16e3553,-6.4174385,10.703185
4fe922e2,-6.4512553,8.959348
6f905925,-6.3682084,7.9868684
4e7a4a24,-2.8264117,4.833628
3727ad6b,-5.6706843,10.950625
5870b451,-5.824405,10.860614
28fcb126,-5.4232664,10.902278
7283e4a6,-5.796378,10.734186
ade0712,-5.451039,10.895876
517da207,-5.5707684,10.983357
4b0faac8,-5.6077824,10.721407
408c265e,-5.7807326,11.056372
6263b85a,-5.738734,11.005087
39fb0fff,-5.788031,11.032545
74f23bfa,-5.677675,10.836405
6f62b13b,-5.445705,10.715593
5c921a71,-5.370624,10.714167
45397ab0,-5.7350206,10.930033
1545ea3a,-5.443764,10.775721
74d3b14,-5.8219833,10.91895
4e4fe3a4,-5.8221674,10.861997
7e775cd0,-5.52602,10.879737
4b0ae1ad,-5.534823,11.028476
e5af57f,-5.5426607,11.052873
39c0533,0.13672571,-2.6222613
44d18375,-5.673014,10.891716
68cb0aab,0.32541525,-2.3362677
6be3e7c6,0.4438437,-2.463418
7ac8f7fb,0.3518604,-2.4771013
f65f543,0.36204785,-2.190383
6c3114f0,0.36349145,-2.3486943
58b48427,0.35471934,-2.398614
4ba01567,0.26735297,-2.5040286
6e4e7d36,0.1183314,-2.2485776
3400ef93,0.419202,-2.417247
544b100d,0.4393392,-2.2435586
352e9a9f,0.20674387,-2.1980212
74715eb5,0.18415263,-2.248034
d5e0db3,0.43097264,-2.3172069
3a8afffe,0.55024016,-2.465003
5fc6d2a2,0.43485406,-2.4302332
2d1d88d6,0.2569506,-2.4745033
3d4e594e,0.43221498,-2.581744
48467313,0.30303285,-2.519134
6c1a2485,0.19776902,-2.242999
54483155,0.48511156,-2.617032
6339ab6a,0.2528747,-2.5277154
3a5acba3,0.27490848,-2.2878351
77b2dd32,0.4924681,-2.556535
b5b5eec,0.20266147,-2.575935
64256256,0.2958157,-2.3630426
248c913d,0.29112154,-2.4202938
3d8c1569,0.5480065,-2.245963
6d176c10,-5.7306094,11.05785
2e0bc049,-3.997347,-3.116525
823db57,-5.740319,10.7605095
6164f084,-3.883606,-3.0588162
e0510bb,-5.7233667,11.003798
1f9d354b,-3.4945095,-2.9462225
10935c99,-5.596717,11.0994835
18816a02,0.27203453,-2.5436018
5ba69ab3,0.38723004,-2.35356
7e667e2c,0.12861966,-2.1954086
43d09f7b,0.34795707,-2.4450207
3c2818e9,0.39315623,-2.4950407
499957ab,0.6353458,-2.278849
54a65acd,0.09864608,-2.2973073
65acc25b,0.34327486,-2.4153578
d861a8a,0.2362412,-2.289309
68641da,0.114414036,-2.2504854
5ffc7aec,0.5326359,-2.4981053
23221e9e,0.14605854,-2.369807
4af329ca,0.40620708,-2.6574113
971dae1,0.4624485,-2.3241446
1b98c444,0.40098098,-2.5626678
7a0a92c9,0.3069786,-2.4972951
23881827,0.36162734,-2.4700305
1c8e637,0.42545348,-2.4800959
27881dba,0.22746569,-2.182411
21130d50,0.2411558,-2.486541
164daa57,0.3309523,-2.2760983
3efbd955,0.421825,-2.3247416
52e968d0,0.359041,-2.5095866
1258bbd,0.35814053,-2.3125255
f806f82,0.13533325,-2.5061433
1c71d21,0.25262713,-2.5613823
406369ac,0.1974219,-2.4403765
3b3c00bf,0.12904736,-2.4087653
2edebe1f,0.5494177,-2.644331
47c0c435,0.10938851,-2.322386
5c111952,0.26670048,-2.3820598
14158221,0.28238848,-2.6267729
7bb98298,0.15762107,-2.3385193
6763dbe6,0.4589479,-2.6392767
15e024fd,0.5898019,-2.5360558
2d965cd9,0.09300396,-2.7080524
75a51305,0.25513324,-2.3323922
7082afe9,0.36567152,-2.4604933
2a5de400,0.6116895,-2.7235866
54f1a2bb,0.17185794,-2.511169
64f571bf,0.09257713,-2.6662514
4d175278,0.5484201,-2.1959264
6d7709c4,0.5588557,-2.4729087
450af3a,0.4141529,-2.4016905
69c3dd16,0.53776944,-2.088112
8463c16,0.41808593,-2.7896678
45669316,0.49509498,-2.5461497
7fabe2ab,0.27453813,-2.5149188
2a695795,0.3934089,-2.1845152
ca34e59,0.56108564,-2.6177359
35e57437,0.22661571,-2.29144
3f640838,-3.9430628,-2.7638113
75d81ff8,0.49681023,-2.45155
29e42c49,-3.6910787,-2.9338942
268d68a,0.5122701,-2.2006664
5ad8bdc5,-3.6240385,-3.0718431
1871b96e,0.23502594,-2.5638406
3cfdc06f,-3.5519772,-2.9646428
e37f203,-3.918983,-2.6762269
7ec095fb,-3.787342,-2.6991038
70ed162d,-3.7520723,-2.7167916
3bc1718,-3.7049005,-2.757157
7033f84,-3.849522,-2.7124038
47afe511,-3.7312796,-2.9096375
6ff5aae1,-3.9609373,-2.9878705
4a306724,-3.7873468,-3.094145
7dffb4c0,-3.757252,-3.0725014
23ec796d,-3.8726485,-2.7139683
7d54641,-4.0543118,-2.7530708
1d399280,-3.6281188,-2.7766802
260c9e77,-3.8997984,-2.9803143
261a14d1,-3.722989,-3.1636958
67573d7d,-3.586588,-2.9193094
41f3a0e2,-3.738294,-2.7777438
772a4a40,-3.5949562,-2.9638202
384d66fe,-3.6394832,-3.140357
71e5df8e,-3.7686095,-2.7418706
72c8f351,-3.7344687,-2.7612624
7fbdbd82,-4.070247,-2.951366
3a00b0ea,-3.9234018,-2.9121814
36d977e9,-3.9314375,-2.8303237
63612fb2,-3.6242845,-3.1292772
6e3b693b,-4.123968,-2.81291
7060d3b5,-2.91813,-2.949089
59243cac,-4.010767,-3.0861223
17f18250,-3.7530642,-2.8825977
54618bd4,-4.0132318,-3.16052
79995fbe,-3.832067,-2.911671
1a9ad8ba,-3.684124,-2.949083
314f8417,-4.012384,-2.782179
78cf50f7,-4.039192,-3.0206542
5fd861ac,-3.8497772,-3.0285485
169ec6d2,-3.9822044,-2.9028778
79b9d33c,-3.9299014,-3.097936
6c54fda1,-3.955285,-2.7367022
51d353ee,-3.6326635,-3.1189919
7cc38745,-3.7538438,-2.7700512
320cd969,-3.829403,-2.7428057
26c6b5a5,-3.6079676,-2.9720953
48c6f908,-3.8002455,-2.7699583
2db04b0,-0.16361208,-2.6165373
55462d18,-3.8784125,-2.8546457
3a93c44f,-4.087786,-3.025104
5ad4ba3d,-3.7180977,-2.7410812
2fb9c02,-4.0111628,-2.618967
17cac793,-3.823895,-2.6258452
715f64d6,-3.795841,-3.073144
1a1f1eb2,-3.9902854,-2.9392464
3ed96990,-3.6970909,-3.0081394
1b02e139,-3.8484843,-2.9216206
50f9556b,-3.7885497,-2.8648083
4b36ad1a,-2.647889,2.6846013
5fa2090e,-3.728102,-2.7532969
74b7dfd1,-3.561475,-2.7653167
4fb4669b,-3.967556,-2.5447898
7853f058,-6.9755034,-5.701054
42e6a969,-6.8049574,-5.58949
5653718a,-6.8251452,-5.691748
30ad6d1,-6.9067626,-5.598626
6bcb6b2b,-6.8645716,-5.7026696
580efb32,-6.7210937,-5.6923633
60247a1e,-6.995702,-5.7162538
3864c6e8,-6.770105,-5.7147655
21715566,-6.7970915,-5.8049617
62a1cf48,-3.696073,-3.124874
4c229538,-6.75583,-5.532414
62608812,0.5616512,-2.583055
3c3fecaf,-3.8035243,-2.73444
482bac61,-2.6567893,2.6768527
4815f874,-3.797799,-3.0817008
798d8c19,-3.768429,-3.0001132
1359b017,-2.4428515,2.4629037
2d191f03,0.31633982,-2.4325943
24d6be3b,-6.9756346,-5.585352
7ccfcc7b,-6.768847,-5.6354165
31864331,-6.758456,-5.6658535
694fc41e,-6.7874985,-5.54625
1482aef1,-6.863771,-5.599107
24e8936d,-6.6679935,-5.43032
cf5bb6,-6.8482823,-5.6391535
7a6440aa,-6.893021,-5.5499296
31074bde,-6.82191,-5.587818
7926dd90,-6.868885,-5.61677
3e3f0694,-6.914747,-5.69093
31195d21,-9.484176,-15.146468
25352d2c,-6.86267,-5.5812626
750bc59f,-9.262726,-15.132105
2ce5628e,-12.195312,-9.905665
2ccc1199,-3.6520133,-3.059231
432b3bc,-9.345111,-14.933114
2dbae1c4,-0.0036093025,-2.6066284
76038300,-7.757006,-9.404676
5fe6550a,-4.0881577,-2.9761143
34a5f90e,-9.489672,-14.944437
787e19be,-4.094534,-2.750192
62068eb8,-2.6346662,2.5861235
196e3c4a,-4.0496893,-2.7402363
7703cce8,-3.7983267,-3.1360264
136f807,-3.8493264,-2.692824
5f6846d,-3.9794595,-2.712932
4de49132,-3.8095906,-3.0606859
70ec56f1,-3.817146,-2.63616
6fe98760,-3.9463503,-2.9443743
68eaedd0,-3.9473774,-2.6146674
5dd57637,-3.9915972,-2.6853182
6f409778,-4.022834,-3.2348747
e0a6c0f,-3.763456,-2.677646
2221f43f,-3.9460979,-2.9876351
2a153359,-4.016564,-3.1802986
75970ad,-4.1617885,-3.0492632
7a37ef94,-3.8065248,-2.7254403
399119f6,-4.068571,-2.7382803
1d02c91,-4.060072,-2.6247964
7485276b,-3.957922,-2.841923
b489051,-3.7912934,-2.8960752
40914e8a,-4.073034,-3.0407693
491c972f,0.060037352,-2.7275221
3a247204,-3.7845554,-3.0040863
23e3835a,-4.1839957,-3.1624157
5eee9d42,-4.191764,-2.8993511
2112adb1,-4.2371354,-2.9634902
4d4a84c,-3.6792548,-3.0289905
11ac7c4a,-3.721297,-2.8088887
5d33bb33,-3.8573852,-3.0679884
6cd26d3f,-3.8601542,-3.0059204
520a1c9d,-3.9454486,-2.6626863
7ce8971d,-3.6775186,-2.8613162
2f70e91f,-3.913013,-2.8869598
41d2386a,-4.1241107,-2.734733
6006492e,0.56544983,-2.532982
347e3b48,-4.0662036,-2.9196315
1f21f901,-4.0231667,-3.017047
6c7d1f79,-2.5837314,2.5876722
ba25130,-5.6936636,10.78421
1ecae9df,-2.1118546,7.547057
425e5d61,-5.744704,10.882324
4fcf0ccb,-1.9396611,7.5871897
4228bd30,-1.7592977,7.356462
3510be3e,-2.0271444,5.6030736
f59e8cd,-2.087558,5.5481453
6523603,-2.1400313,5.7179956
26ff3ee4,-2.0696018,5.454564
4f305c97,-8.847621,10.146156
2abfc627,-0.65876925,5.457886
750526f,-0.58404094,5.759072
68dbda01,-0.6328847,5.7096844
5994fe3d,-0.4124857,5.569519
1bca1c5e,-0.66189384,5.6091266
33416ab9,-0.66582227,5.4634204
31c46a8e,-0.63359225,5.4790387
5a34a51,-0.41881195,5.738423
4f92b8bc,-0.48650372,5.5667896
3e7a0f20,-0.5748287,5.6292157
4c954991,-9.651012,10.71646
64d81e31,-0.422327,5.8314285
174b8562,-0.5550943,5.704456
3cf29364,-0.5577062,5.607827
3c09bb77,-0.50958264,5.6273212
5aae51a,-0.48670036,5.517056
19785756,-0.47129428,5.488369
21216f7e,-0.6399695,5.506408
6d7ad257,-0.5194486,5.7574883
5391c90b,-0.5460833,5.7314835
1fcd9b60,-0.5832814,5.5676646
345314d2,-0.5351102,5.6231017
2bc914ff,-0.4472252,5.726631
5ad52458,-0.611969,5.6901064
4c116c33,-0.5059237,5.645437
57c92a9c,-0.5650517,5.447061
67d406f6,-5.352287,10.572472
32482c7b,-0.372386,5.5683436
3c72c7a7,-0.44156647,5.584372
1056825b,-0.597302,5.5225554
3bd5c292,-1.8170699,5.345752
21d26b91,-0.38754535,5.5110316
5423eeb7,-1.621833,5.315272
7515b176,-0.40602982,5.552618
3599892d,-0.46053833,5.5480824
11ac2740,-0.42853794,5.6305103
628a6259,-0.4379191,5.540297
fae833,-0.5993105,5.5426874
3df7d07a,-0.46595716,5.674384
4cc05b04,-0.506059,5.6875343
6e50b07,-0.5739945,5.4873753
1bffa7da,-0.42866346,5.508298
73ae7a9c,-0.4757658,5.6537814
6fb00c4e,-5.5731454,10.98879
23373bc5,-29.713982,13.410862
4fab3c8d,-10.729788,10.863895
385d9db6,-10.586792,10.911541
4a826d90,-10.682451,10.80916
13f00b91,-10.549415,10.952257
567e5b8a,-29.74343,13.1067295
4f4c4a54,-10.657327,10.886949
5a241eb4,-10.634611,10.897997
7d0362aa,-10.674919,10.832832
720c76fe,-10.573074,10.892622
2cb72950,-10.616716,10.926059
284c046f,-10.918098,10.706504
74f7df7d,-5.8496175,11.0566225
3665ce34,-2.8404565,4.6597815
2adc35c1,-2.776796,4.6859593
58ae6311,-2.6785014,4.5914426
3019283a,-2.7857537,4.694264
5c66e6dd,-2.8411312,4.594554
2a5a07ba,-2.7496324,4.6296735
55dac305,-2.817232,4.727102
5a3989d6,-2.7086997,4.776178
6936cd57,-2.3458202,4.5906067
283cafaf,-2.7986906,4.643838
2a08d04d,-2.4939184,4.504335
79f1f211,-2.2887259,4.2260146
4b3e74bf,-2.8644423,4.785691
3f937e16,-2.7342756,4.6332965
38ab4130,-2.8399198,4.6884274
3251b64d,0.14772047,-2.4455738
21106128,0.44829187,-2.5296383
66649edb,-9.46498,-14.789239
ac61878,-11.666553,-9.218983
69e5cee7,-11.356525,-9.025181
25d265e1,-11.808775,-9.359891
6099390c,-11.445992,-9.048699
33ae0fe4,-11.776607,-9.349831
68c129a9,-3.2792726,0.47925833
25598f4d,-3.027689,-2.5652614
83ce9d3,-2.8648345,4.879186
53f3e9d6,-2.5527813,2.6015947
b510b20,-3.7559183,-2.730349
78003da2,-2.6533184,2.6693192
2e907cdc,-4.052706,-2.9995065
1981e5d0,-2.53974,2.644713
22f9d15d,-3.8880608,-3.0397172
3df1cdcf,16.072514,-5.361436
6412e327,-3.2413025,0.6907665
1c4e9fb6,-3.813964,-2.8520615
78fc171,-2.5407882,2.6269388
4cf05105,-2.53666,2.6039355
5bbebc5d,-2.6532025,2.620757
6c74946,-2.618287,2.6203647
5f5cac4b,-10.975318,10.663574
6691830d,-10.931801,10.691831
1faebba,-10.730669,10.471195
16352ccb,-10.605981,10.770995
7ddb3625,-10.947544,10.529772
53507aec,-10.889667,10.603885
28fe6241,-11.044387,10.475621
1608f2d8,-10.895704,10.482009
2cd8de99,-10.917476,10.607624
1305b812,-10.967603,10.689946
7f507257,-2.1483576,5.518126
48882e4b,-2.213494,5.63242
346f7a89,-2.3115656,5.088427
68ac8396,-2.2954686,5.086445
74933ff7,-2.2168632,5.687883
24eac2ea,-2.1908822,5.685811
79abdf1a,-2.7707489,4.7488246
7f4fedb9,-2.4902577,4.349924
4b7ae769,-4.7760067,5.6891365
138a55a9,-4.8717284,5.6639385
20e03739,0.58933717,-2.6748126
426dcd3b,-9.428297,-15.137965
59f10575,-6.9812245,-5.953658
6053e49b,-9.650183,-15.269418
7a48ec08,-9.753664,-15.345103
3d2005ed,-9.183599,-15.425944
7160857d,-9.306921,-15.01587
4889ebd8,-9.179705,-15.100754
56cc25f9,-9.063756,-15.106387
3635f9a2,-9.409543,-15.302229
248dd859,-9.430647,-14.817131
319c1750,-8.967598,-15.244358
2103df67,-9.477075,-14.929769
18d50864,-9.425562,-15.329637
54eb235a,-9.447165,-15.312304
4ab70aa2,-9.58533,-15.163327
3817526,-9.479497,-15.121241
a05fb7e,-9.685976,-15.421328
b2ff58c,-9.416195,-15.43998
72e2790,-9.553934,-15.165056
154a10c1,-9.250789,-14.864798
433624b9,-9.672266,-15.382869
791d775d,-9.195514,-15.414228
1b7853cb,-9.372522,-15.5000105
6fcaacc8,-8.983587,-15.385099
68217fba,-9.292854,-14.998037
61a2b3e2,-9.470557,-15.14551
43313417,-9.452308,-15.197368
3e6e99fb,-9.503908,-15.29972
5b9aa5ee,-9.650392,-15.380643
2971c452,-9.607872,-15.094859
1bbd9671,-9.445684,-15.705881
3dae0e4d,-9.239215,-15.162683
2692c781,-9.668301,-15.221631
6ef6c47e,-9.706703,-15.381289
4d9ff080,-9.559697,-15.390363
7dc3ed29,-9.619372,-15.439209
74dfd517,-9.119704,-15.606543
71174d99,-9.40572,-15.532448
2660cb31,-9.443744,-14.939666
444f8db7,-9.592093,-15.409061
21f797af,-9.487134,-15.138049
60984b43,-9.305498,-14.9565735
579878f5,-9.7025385,-15.129839
799e73fa,-9.452681,-15.425847
43b68cc9,-9.764652,-15.37102
274a50e8,-9.477263,-15.040322
1fb64e0d,-8.980798,-15.496312
1a18f20e,-9.265843,-15.287076
6e70d2a7,-9.381455,-15.349817
73ae2c03,-9.412152,-15.128975
46d7df58,-9.362304,-14.938984
560fab51,-9.271108,-15.471862
343b00af,-9.671062,-15.520681
6d7579a2,-9.607176,-15.655704
25bd670a,-9.582131,-15.498163
3738b8ec,-9.151296,-15.110646
53174a59,-9.224898,-14.65795
78baf55,-9.563477,-15.220126
3db6ce15,-9.765843,-15.313413
323dfb5b,-9.166187,-15.255547
6052ce6c,-9.152869,-14.98438
345b6e3,-9.441012,-15.18216
4241e666,-9.077681,-15.154079
158651c1,-9.528968,-15.51251
b4c5859,-9.575619,-15.716547
99c08be,-9.638825,-15.008166
279108e1,-9.757954,-15.232311
645d55cf,-9.618383,-15.465874
7d4f9e8b,-9.456876,-15.777479
1b2012,-9.709464,-15.376638
52eb6fa,-9.224222,-15.573853
c7b9014,-9.398325,-15.395985
17c3ca5e,-9.768454,-15.267156
37a27f25,-9.501522,-15.32669
5e25b613,-7.652193,-8.97907
508f0f21,-9.749625,-15.467996
78a8f731,-9.627772,-15.511349
49745723,-9.657623,-15.124837
58064b48,-9.752637,-15.523227
5d91f86,-9.548127,-15.498493
42557ac0,-9.587826,-15.5613785
57f49168,-9.498941,-15.627813
b23e59e,-9.402555,-15.757387
5f197b8a,-9.614396,-15.382016
5ff142de,-9.250682,-15.611013
3edfafc5,-9.017584,-15.283295
608c14c9,-9.5209,-15.299335
3cc8327f,-9.658245,-15.539852
383a1d2c,-9.69989,-15.421995
159addec,-9.451143,-15.13635
124fe8af,-9.5539875,-15.627425
72610d9a,-9.566734,-14.979796
3d95e543,-9.705965,-15.567543
3dc73032,-9.813771,-15.476022
75a216cc,-9.685735,-15.61356
1909cb9c,-9.547042,-15.622314
81b8c4c,-9.572191,-15.527451
68e4e52e,-9.204062,-15.684794
1541a0e,-9.488588,-15.669707
1d0174bc,-9.151163,-15.595313
317cfbd3,-9.236915,-15.07401
3363c42,-9.84652,-15.412886
671f0c39,-9.4908,-15.695464
1fa1b97b,-9.4922695,-14.87399
1a4ffeaa,-9.644347,-14.407982
481b7cfc,-9.396222,-15.582396
5dd90270,-9.381747,-15.823728
145d1908,-8.87403,-15.337462
11c099f8,-9.426751,-15.864099
6fcc73bc,-9.690982,-15.392018
593c2420,-9.323787,-15.840208
7b87764d,-9.73292,-15.527771
120dcfba,-9.549247,-15.747658
20270d78,-9.671041,-15.584857
7d7b7529,-9.547004,-15.683238
488cc962,-9.522682,-15.607658
2620f255,-9.551264,-15.46847
11d8bc55,-9.191264,-15.850348
4156ecf,-9.538674,-15.777212
79b068e,-9.240355,-15.687009
3640fd22,-9.342663,-15.932375
168838aa,-9.625533,-15.738394
7b9c50d8,-9.357,-15.69378
621966a6,-9.284792,-15.304625
241ca57c,-9.568071,-15.82526
36a7b49b,-9.619701,-15.335272
56f9a409,-9.074504,-15.563328
35f8694a,-9.572762,-15.730661
ff82584,-9.302544,-15.732395
e06eb42,-5.9392333,-4.914089
28733142,-9.325538,-15.829308
56939e1b,-9.454255,-15.8017645
7f628983,-9.168052,-15.802785
33a92cae,-9.463744,-15.755722
6152a613,-9.200441,-15.809127
67d13e4b,-9.162061,-15.821409
552fae1a,-9.284287,-15.8772135
1f7ec7e,-9.067393,-15.820792
2364e1f2,-9.176352,-15.734261
3519cc0d,-9.290888,-15.649435
e6bcc40,-9.76211,-15.6283045
526d9b53,-4.0024676,-2.811894
3551b959,-9.094012,-15.548963
5daab229,-9.070503,-15.46027
7ed091e7,-9.341314,-15.837724
781fdf3e,-9.064911,-15.675344
28260bd8,-9.078236,-15.632338
2ca33f39,-9.285446,-15.970027
55fbfb5,-9.008929,-15.402221
750ec9c6,-9.184337,-15.785037
78e086ba,-9.055946,-15.801128
badc4a8,-9.355154,-15.890748
52af0279,-9.039584,-15.94477
62175e5b,-9.552013,-15.396321
4f726458,-9.296046,-15.665323
5cfc521,-8.952817,-15.323836
8ee63cf,-9.497205,-15.731259
6fbab54f,-9.27124,-15.721518
7781c6ce,-9.049664,-15.82992
4f5d255,-9.243022,-15.719882
2314e324,-8.970093,-15.408012
b6df351,-10.969139,-8.622563
70847481,-9.106331,-15.579151
45ce0dac,-9.298503,-15.703834
efb4ad0,-10.99406,-8.5139265
23cab663,-8.9941845,-15.635285
515167a0,-10.972779,-8.559916
99c95b5,-9.07273,-15.684913
7e92763e,-11.213077,-8.798831
4e03ebae,-9.475122,-15.788337
1829bded,-11.060591,-8.441008
6aec9a43,-8.932958,-15.685201
56f8b69b,-11.152442,-8.636676
1f3de5d7,-9.072735,-15.596169
1b72534,-11.057125,-8.565127
67a54f28,-11.061575,-8.461148
1f80bdc8,-9.093887,-15.570043
bfe2fa4,-11.140876,-8.706419
2ba2ffe,-9.493419,-15.033592
63bafca9,-8.948174,-15.63681
385d7d04,-12.364927,-9.832135
2a17906e,-8.966864,-15.248374
70968f4d,-12.241366,-9.763078
43e43a98,-8.9999,-15.349414
323406dd,-12.416404,-9.654357
6f974b91,-12.212062,-10.03584
2f750de7,-12.1934395,-9.701987
314ed5ba,-12.464138,-9.961488
422b7738,-12.515412,-9.75746
758924c0,-12.157115,-9.98999
769c4029,-12.359613,-9.693165
998c5c,-12.483778,-9.915989
110f0d39,-12.21086,-10.019018
46b3f9db,-12.286975,-9.885177
713ae186,-12.382217,-9.766989
3fa7fbc0,-12.190216,-9.865922
41c44cdc,-12.163069,-9.876061
2185d79,-12.057304,-9.52397
68ebfa7,-12.513842,-9.892489
70cad39c,-12.38017,-9.782386
487e15f1,-12.449951,-9.888138
792edb09,-12.303587,-9.7498045
5ef73b4a,-12.556936,-10.075461
6f0e7e42,-12.446732,-9.7268095
1e8e24a,-12.156145,-9.813374
528e24fb,-12.214627,-9.681549
66ca47ff,-12.188468,-9.862095
7f7f3f00,-12.24651,-9.606622
54cc6b41,-12.374849,-9.717802
306d7f96,-12.402887,-9.850588
51db46fa,-12.240054,-9.89352
7827a114,-12.474826,-9.663712
92dae75,-12.226217,-9.602748
6de35826,-12.329585,-9.888664
7f41f9a1,-8.992869,-15.690733
6926f841,-12.147937,-10.049706
6dba453e,-8.981496,-15.902365
daeaed2,-12.247362,-9.951407
6aa85b30,-8.877048,-15.569447
4beada2,-12.546851,-9.978333
78f31911,-9.09079,-15.896916
11233fe8,-12.510026,-9.896334
351fbcfe,-9.072051,-15.609235
4cd5964c,-12.198595,-9.6918545
1777b5cf,-9.304225,-15.473948
12bfa1f,-12.429477,-10.030589
4f76bd18,-8.926231,-15.575814
3c62eefa,-12.258296,-9.785562
